WorkerId,Input.object_name,Input.object_description,Answer.affordance,Answer.colour,Answer.disposition,Answer.height_mean,Answer.height_range,Answer.height_unit_cm.centimeters,Answer.height_unit_f.feet,Answer.height_unit_i.inches,Answer.height_unit_m.meters,Answer.height_unit_mm.millimeters,Answer.height_unit_na.na,Answer.length_mean,Answer.length_range,Answer.length_unit_cm.centimeters,Answer.length_unit_f.feet,Answer.length_unit_i.inches,Answer.length_unit_m.meters,Answer.length_unit_mm.millimeters,Answer.length_unit_na.na,Answer.location,Answer.material,Answer.pattern,Answer.shape,Answer.temperature_mean,Answer.temperature_range,Answer.temperature_unit_c.celsius,Answer.temperature_unit_f.fahrenheit,Answer.temperature_unit_k.kelvin,Answer.temperature_unit_na.na,Answer.texture,Answer.value_mean,Answer.value_range,Answer.value_unit_d.US dollars,Answer.value_unit_e.euros,Answer.value_unit_na.na,Answer.value_unit_p.pounds,Answer.weight_mean,Answer.weight_range,Answer.weight_unit_g.grams,Answer.weight_unit_kg.kilograms,Answer.weight_unit_na.na,Answer.weight_unit_o.ounces,Answer.weight_unit_p.pounds,Answer.width_mean,Answer.width_range,Answer.width_unit_cm.centimeters,Answer.width_unit_f.feet,Answer.width_unit_i.inches,Answer.width_unit_m.meters,Answer.width_unit_mm.millimeters,Answer.width_unit_na.na,Answer.height_unit,Answer.length_unit,Answer.temperature_unit,Answer.value_unit,Answer.weight_unit,Answer.width_unit,Answer.texture_cleaned,Answer.colour_cleaned,Answer.material_cleaned,Answer.shape_cleaned,Answer.pattern_cleaned,Answer.location_cleaned,Answer.disposition_cleaned
A1OXPP9DDNKWS9,skis,narrow wood or metal or plastic runners used in pairs for gliding over snow,"To glide over snow for transportation or sport (e.g., skiing)","Red, blue, black, white, silver, green, multicolor","Durable, water-repellent, cold-resistant",2,0.5,true,false,false,false,false,false,1.6,0.3,false,false,false,true,false,false,"Garage, ski lodge, sporting goods store, basement, car roof rack","Plastic (composite), metal (edges), fiberglass, carbon fiber, wood","Plain, striped, branded graphics, abstract designs",Rectangular with curved/pointed tips,na,30,true,false,false,false,"Smooth (top and bottom), slightly grooved (base for gliding)",500,200,true,false,false,false,4.5,1,false,true,false,false,false,8,2,true,false,false,false,false,false,centimeters,meters,celsius,US dollars,kilograms,centimeters,"['grooved', 'smooth']",[],"['fiber', 'fiberglass', 'metal', 'plastic', 'wood']",['rectangle'],"['plain', 'striped']","['basement', 'car', 'garage', 'store']",[]
A1Q8AU0JTR3U5N,snowboard,a board that resembles a broad ski or a small surfboard and is used in a standing position to slide down snow-covered slopes,"Sliding down snow, recreation, sport, carving, jumping, freestyling, freeriding, racing","Multi-colored (graphics), black, white, blue, red, green, grey","Flexible, stiff, durable, fast, stable, maneuverable, responsive, cold (when in use), tough",1,0.5,true,false,false,false,false,false,155,15,true,false,false,false,false,false,"Ski resort, snow-covered mountain, snowboard shop, car rack, garage, rental shop","Wood core, fiberglass, resin, plastic (top sheet/base), steel (edges), carbon fiber, aluminum","Graphics, logos, abstract designs, solid color, sometimes wood grain (visible through top sheet)","Elongated, flat, symmetrical (twin tip), directional, curved (tips/tails), wide (middle), narrow (ends)",0,20,true,false,false,false,"Smooth, glossy, matte, textured (top sheet), slippery (base), sharp (edges)",400,200,true,false,false,false,3,1,false,true,false,false,false,26,2,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,kilograms,centimeters,"['glossy', 'matted', 'smooth']",[],"['aluminium', 'fiber', 'fiberglass', 'plastic', 'steel', 'wood']",[],"['logo', 'plain']","['car', 'garage', 'mountain', 'shop', 'ski resort']",[]
A3BIZGA4W355SK,snowboard,a board that resembles a broad ski or a small surfboard and is used in a standing position to slide down snow-covered slopes,"gliding on snow, recreation, sport","black, white, blue, red","slippery, durable, rigid",1.5,0.5,true,false,false,false,false,false,160,20,true,false,false,false,false,false,"ski resort, mountain, sports store","plastic, wood, metal","graphic, striped, solid","elongated, oval-ended, curved",0,10,true,false,false,false,"smooth, slick, hard",400,100,true,false,false,false,5,1,false,true,false,false,false,26,3,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,kilograms,centimeters,['smooth'],[],"['metal', 'plastic', 'wood']",[],"['plain', 'striped']","['mountain', 'ski resort', 'store']",[]
A2TL4RQXL8N4YM,snowboard,a board that resembles a broad ski or a small surfboard and is used in a standing position to slide down snow-covered slopes,"Sliding on snow, performing tricks, recreation","Black, white, blue","Tough, flexible, water-resistant",na,na,false,false,false,false,false,true,155,10,true,false,false,false,false,false,"Ski resorts, sporting goods stores, garages","Wood, fiberglass, plastic, metal edges","Graphics, logos, stripes","Elongated, curved ends, symmetrical",na,na,false,false,false,true,"Smooth (bottom), grippy (top), glossy",400,100,true,false,false,false,5,1,false,true,false,false,false,26,2,true,false,false,false,false,false,na,centimeters,na,US dollars,kilograms,centimeters,"['glossy', 'smooth']",[],"['fiberglass', 'metal', 'plastic', 'wood']",[],['logo'],"['garage', 'ski resort', 'store']",[]
A2QJC25YIWY8K0,sports ball,round object that is hit or thrown or kicked in games,"to play, to hit, to kick, to throw","sports ball: red, blue, silver,","durable, water-repellent",22,2,true,false,false,false,false,false,22,2,true,false,false,false,false,false,"sports field, gymnasium,","leather, rubber, plastic,","plain, striped, patterned,","spherical,",na,na,false,false,false,true,"smooth, rough",20,20,true,false,false,false,0.45,0.1,false,false,false,false,true,22,2,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,pounds,centimeters,"['rough', 'smooth']",[],"['leather', 'plastic', 'rubber']",[],"['plain', 'striped']","['field', 'gymnasium']",[]
APNGHQ9FGAD2U,sports ball,round object that is hit or thrown or kicked in games,"to play, to hit, to kick,","red, blue, silver,","durable, hard,",22,2,true,false,false,false,false,false,22,2,true,false,false,false,false,false,"sports field, gymnasium,","eather, rubber, plastic","plain, striped, patterned,",round,20,5,true,false,false,false,"smooth, rough,",20,10,true,false,false,false,0.5,0.1,false,true,false,false,false,22,2,false,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,kilograms,na,"['rough', 'smooth']",[],"['plastic', 'rubber']",['round'],"['plain', 'striped']","['field', 'gymnasium']",[]
A10E2TVHBTGJGI,sports ball,round object that is hit or thrown or kicked in games,"To play sports such as soccer, basketball, tennis, baseball, volleyball, rugby, and many more","White, black, brown, orange, red, yellow","Durable, bouncy, impact-resistant, water-resistant (some), air-filled",22,3,true,false,false,false,false,false,na,na,false,false,false,false,false,true,"Gym, sports field, park, garage, sports store, gym bag, school","Rubber, leather, synthetic leather, plastic, fabric, foam","Panel seams (soccer), stripes (basketball), plain (volleyball), stitched (baseball), fuzzy (tennis ball)","Spherical (most), oval (e.g., American football, rugby)",na,5,true,false,false,false,"Smooth (tennis, volleyball), rough/grippy (basketball, football), fuzzy (tennis ball)",20,15,true,false,false,false,450,50,true,false,false,false,false,22,3,true,false,false,false,false,false,centimeters,na,celsius,US dollars,grams,centimeters,"['rough', 'smooth']",[],"['fabric', 'leather', 'plastic', 'rubber']",['oval'],['plain'],"['bag', 'field', 'garage', 'gym', 'park', 'schoolhouse', 'store']",[]
AUDD4V56K8FW9,kite,plaything consisting of a light frame covered with tissue paper that is flown in wind at end of a string,na,red,na,na,na,false,false,false,false,false,false,na,na,false,false,false,false,false,true,na,na,striped,na,na,na,false,false,false,true,na,na,na,true,false,false,false,na,na,false,false,true,false,false,na,na,false,false,false,false,false,true,na,na,na,US dollars,na,na,[],[],[],[],['striped'],[],[]
A3GKZ0WB0S0XYS,kite,plaything consisting of a light frame covered with tissue paper that is flown in wind at end of a string,To be flown in the wind for recreation or entertainment,"Red, blue, yellow, green, orange, multicolored","Fragile (especially in strong wind), lightweight, flexible, weather-sensitive",1.5,0.5,true,false,false,false,false,false,60,20,true,false,false,false,false,false,"Garage, toy store, backyard, park, beach, closet","Tissue paper, plastic, nylon, fiberglass, carbon fiber, wood, string","Plain, striped, checkered, cartoon-themed, animal prints","Diamond, delta, rectangular, box-shaped, bird-shaped, irregular",22.5,5,true,false,false,false,"Smooth (paper or plastic surface), slightly rough (frame or string)",10,5,true,false,false,false,150,50,true,false,false,false,false,50,15,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['rough', 'smooth']",[],"['fiber', 'fiberglass', 'nylon', 'paper', 'plastic', 'wood']","['delta', 'rectangle', 'rhombus']","['plain', 'striped']","['backyard', 'beach', 'closet', 'garage', 'park', 'store']",[]
A3FDJ3KVI9PBSY,kite,plaything consisting of a light frame covered with tissue paper that is flown in wind at end of a string,"to fly, to play, to decorate","red, blue, yellow","lightweight, fragile, wind-driven",1,0.5,true,false,false,false,false,false,60,10,true,false,false,false,false,false,"park, beach, rooftop","paper, plastic, wood","striped, geometric, cartoon-printed","diamond, triangular, rectangular",na,na,false,false,false,true,"smooth, papery, crinkly",5,2,true,false,false,false,100,30,true,false,false,false,false,50,10,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,['smooth'],[],"['paper', 'plastic', 'wood']","['rectangle', 'rhombus']",['striped'],"['beach', 'park', 'rooftop']",[]
A14MPSALF624L0,baseball bat,an implement used in baseball by the batter,To hit a baseball during the game of baseball,"Silver, black, brown . red, blue","Durable, impact-resistant, rigid",na,na,false,false,false,false,false,true,85,5,true,false,false,false,false,false,"Sports equipment room, garage, gym, baseball field","Wood, aluminum, composite materials","Plain, logo/branded, sometimes striped (grip area)",Cylindrical .tapered.,na,10,true,false,false,false,"Smooth, sometimes with grip tape (textured)",50,30,true,false,false,false,0.9,0.2,false,true,false,false,false,6.5,1,true,false,false,false,false,false,na,centimeters,celsius,US dollars,kilograms,centimeters,['smooth'],[],"['aluminium', 'wood']",['cylindrical'],"['logo', 'plain', 'striped']","['baseball field', 'garage', 'gym', 'room']",[]
APS0XKWQEAGKJ,baseball bat,an implement used in baseball by the batter,To hit baseballs during games or practice,"Natural wood (light brown, tan)  Black, gray, silver (metal bats)  Occasionally red, blue, or custom-painted colors",To hit baseballs during games or practice,na,na,false,false,false,false,false,true,84,6,true,false,false,false,false,false,Smooth (metal and polished wood)  Slightly rough (unfinished wood)  Textured grip area on the handle,lain with brand logo  Striped grain pattern (wood)  Grip tape patterns on the handle,Durable (especially metal bats)  Rigid and strong  Water-sensitive if made of untreated wood,Cylindrical with a tapered end (barrel and handle),na,na,false,false,false,true,"Wood (ash, maple, birch)  Aluminum  Composite materials (carbon fiber, fiberglass)",60,40,true,false,false,false,1,0.3,false,true,false,false,false,7,1,true,false,false,false,false,false,na,centimeters,na,US dollars,kilograms,centimeters,[],['or'],[],['cylindrical'],[],[],[]
A3Q57TX0FJMVDF,baseball bat,an implement used in baseball by the batter,To hit a baseballTo hit a baseball,"Silver, black, brown, natural wood, red, blue","Durable, tough, shock-resistant",na,na,false,false,false,false,false,true,81.3,7.6,true,false,false,false,false,false,"Garage, sports locker, gym, baseball field, sporting goods store","Wood, metal (aluminum/alloy), composite (carbon fiber, fiberglass), plastic (toy bats)","Plain (most common), sometimes branded with logos, stripes or grip tape",Cylindrical (tapered from barrel to handle),na,na,false,false,true,false,"Smooth (majority of surface), sometimes rough (grip area or if worn)",100,50,true,false,false,false,0.85,0.2,false,true,false,false,false,6.6,0.5,true,false,false,false,false,false,na,centimeters,kelvin,US dollars,kilograms,centimeters,"['rough', 'smooth']",[],"['fiber', 'metal', 'plastic', 'wood']",['cylindrical'],"['logo', 'plain']","['baseball field', 'garage', 'gym', 'store']",[]
A10DIZDCQX50TG,baseball glove,the handwear used by fielders in playing baseball,To catch and field baseballs in the game of baseball,"Brown, black, tan, red, dark green, navy blue","Durable, flexible (after breaking in), weather-sensitive (can dry out or stiffen if wet)",8,2,true,false,false,false,false,false,28,4,true,false,false,false,false,false,"Garage, sports bag, locker room, dugout, bedroom, baseball field","Leather, synthetic leather, nylon (sometimes in youth or practice gloves)","Plain, with lacing patterns (webbing), brand logos, team insignia","Curved or cupped, hand-shaped",na,na,false,false,false,true,"Smooth (on the exterior), rough or grainy (inside), slightly padded",60,40,true,false,false,false,600,150,true,false,false,false,false,20,3,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,"['rough', 'smooth']",['or'],"['leather', 'nylon']",[],"['logo', 'plain']","['bag', 'baseball field', 'bedroom', 'garage', 'locker room']",[]
A2FPFJVGEHGFCO,baseball glove,the handwear used by fielders in playing baseball,"to catch a ball, to protect the hand","brown, black, tan","durable, flexible, breakable (when old)",10,2,true,false,false,false,false,false,28,3,true,false,false,false,false,false,"sports field, locker room, garage","leather, synthetic leather, laces","plain, stitched, laced","curved, oval, contoured",na,na,false,false,false,true,"rough, leathery, smooth (inside)",60,20,true,false,false,false,600,100,true,false,false,false,false,22,3,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,"['rough', 'smooth']",[],['leather'],['oval'],['plain'],"['field', 'garage', 'locker room']",[]
AJPL6AT3JLWP7,baseball glove,the handwear used by fielders in playing baseball,To catch and field baseballs in the sport of baseball or softball,"Brown, tan, black, red, blue","Durable, flexible (after breaking in), water-absorbent (if untreated)",3,0.5,false,false,true,false,false,false,11.5,1.5,false,false,true,false,false,false,"Garage, sports locker, sporting goods store, baseball field","Leather, synthetic leather, nylon (for some youth models)","Plain, occasionally stitched logos or brand markings","Irregular, hand-shaped, curved",na,na,false,false,false,true,"Smooth (on outer leather), rough (on palm/finger areas from wear)",60,40,true,false,false,false,0.7,0.2,false,false,false,false,true,6,1,false,false,true,false,false,false,inches,inches,na,US dollars,pounds,inches,"['rough', 'smooth']",[],"['leather', 'nylon']",[],"['logo', 'plain']","['baseball field', 'garage', 'store']",[]
ABCQ6MJON0SUD,skateboard,a board with wheels that is ridden in a standing or crouching position and propelled by foot,"To hold and serve wine, used for toasting during celebrations","Clear, red, blue, silver, gold, or na (usually clear or transparent)","Fragile, brittle, sometimes durable (if plastic or tempered glass)",20,3,true,false,false,false,false,false,7,2,true,false,false,false,false,false,"Kitchen, dining room, bar, restaurant, cupboard or garage (na)","Glass (most common), crystal, plastic (for outdoor use), metal or na","Plain, etched, engraved, printed (logos or designs) or striped (rare)","Cylindrical (bowl-shaped), tulip-shaped, conical or na",na,na,false,false,false,false,"Smooth (most common), sometimes etched or engraved (decorative)",10,5,true,false,false,false,200,50,false,true,false,false,false,6.5,1.5,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,kilograms,centimeters,['smooth'],['or'],"['metal', 'plastic']","['conical', 'cylindrical']","['plain', 'striped']","['bar', 'cupboard', 'dining room', 'garage', 'kitchen', 'restaurant']",[]
A1NV79R796BRRF,skateboard,a board with wheels that is ridden in a standing or crouching position and propelled by foot,"Transportation, tricks, recreation","Black, red, blue","Tough, fast, rollable",12,2,true,false,false,false,false,false,80,5,true,false,false,false,false,false,"Skateparks, sidewalks, garages","Wood, metal, rubber, plastic","Graphics, logos, stripes","Rectangular with rounded ends, concave deck",na,na,false,false,false,true,"Rough (griptape), smooth (underside), rubbery (wheels)",80,30,true,false,false,false,2.5,0.5,false,true,false,false,false,21,2,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,kilograms,centimeters,"['rough', 'rubbery', 'smooth']",[],"['metal', 'plastic', 'rubber', 'wood']","['concave', 'rectangle', 'round']",['logo'],"['garage', 'sidewalk']",[]
A2XYZZGEYE43GT,skateboard,a board with wheels that is ridden in a standing or crouching position and propelled by foot,"transportation, sport, tricks, recreation","black, red, blue, green, white","tough, weather-sensitive, durable",12,2,true,false,false,false,false,false,80,10,true,false,false,false,false,false,"skatepark, street, garage, school","wood, metal, plastic, rubber","graffiti, logos, flames, abstract designs","popsicle, cruiser, longboard",na,na,false,false,false,true,"smooth, rough (griptape), hard",80,30,true,false,false,false,3,0.5,false,true,false,false,false,20,2,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,kilograms,centimeters,"['rough', 'smooth']",[],"['metal', 'plastic', 'rubber', 'wood']",[],['logo'],"['garage', 'schoolhouse', 'street']",[]
AMJSQUZG68YZ6,surfboard,a narrow buoyant board for riding surf,"To ride ocean waves (surfing), or na","Red, blue, white, yellow, black, multicolored, silver, or na","Durable, water-repellent, lightweight, impact-sensitive (fragile at sharp impacts), or na",6.5,1,false,false,false,true,false,false,2.1,0.6,false,false,false,true,false,false,"Garage, beach, surf shop, car roof rack, storage shed, or na","Fiberglass, foam, epoxy resin, polyurethane, carbon fiber, or na","Plain, striped, geometric, logo/brand decals, floral, or na","Elongated oval (tapered at both ends), pointed at nose, rounded tail, or na",na,na,false,false,false,true,"Smooth (glossy), slightly gritty (deck grip area), or na",600,300,true,false,false,false,4.5,2,false,true,false,false,false,53,5,true,false,false,false,false,false,meters,meters,na,US dollars,kilograms,centimeters,['smooth'],['or'],"['fiber', 'fiberglass']","['oval', 'round']","['logo', 'plain', 'striped']","['beach', 'car', 'garage', 'shed', 'shop']",[]
A1M3VXTA6W0QGV,surfboard,a narrow buoyant board for riding surf,"To ride waves (surfing), or na","Red, blue, white, yellow, green, black, silver, multicolored, or na","Durable, water-repellent, lightweight, fragile under stress or impact, or na",6.5,1,true,false,false,false,false,false,2.1,0.6,true,false,false,false,false,false,"Garage, beach, surf shop, car roof rack, shed, storage room, or na","Fiberglass, polyurethane foam, epoxy resin, polystyrene, carbon fiber, or na","Plain, striped, floral, geometric, brand logos, artistic/custom graphics, or na","Elongated, oval, tapered at ends (pointed nose, rounded tail), or na",na,na,false,false,false,true,"Smooth (main surface), grippy (deck pad or waxed areas), or na",600,300,true,false,false,false,4.5,2,false,true,false,false,false,53,5,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,kilograms,centimeters,['smooth'],['or'],"['fiber', 'fiberglass']","['oval', 'round']","['logo', 'plain', 'striped']","['beach', 'car', 'garage', 'shed', 'shop', 'storage room']",[]
A2YIMGBXD48HYD,surfboard,a narrow buoyant board for riding surf,To ride waves in the ocean,"Red, blue, silver, yellow, white, black, or multi-colored patterns","Durable, water-repellent, flexible, lightweight, somewhat fragile (especially with resin-based boards)",4,0.5,true,false,false,false,false,false,9,2,true,false,false,false,false,false,"Garage, beach, surf shop, or storage sheds","Foam (EPS), fiberglass, epoxy resin, wood (for some custom boards), and sometimes carbon fiber or bamboo for higher-end models","Plain, striped, graphic designs (floral, abstract, tropical), or logo patterns from surf brands","Rectangular (most common), round or curvy outline (for certain boards like longboards or fish tail designs), occasionally cylindrical shapes for foam boards",40,90,true,false,false,false,"Smooth (glossy finish), rough (grip pads on top), or textured for grip (e.g., EVA foam pads on top)",800,150,true,false,false,false,8,2,false,true,false,false,false,20,2,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,kilograms,centimeters,"['rough', 'smooth']",[],"['fiber', 'fiberglass', 'wood']","['cylindrical', 'fish', 'foam', 'rectangle', 'round']","['logo', 'plain', 'striped']","['beach', 'garage', 'shed', 'shop']",[]
A1PHYY3D355Y0G,tennis racket,a racket used to play tennis,"To hit a tennis ball, to play tennis",silver,"Durable, lightweight, impact-resistant",2,na,false,false,false,false,false,false,68.6,2,true,false,false,false,false,false,"Sports store, gym, garage, closet, tennis court","Graphite, carbon fiber, aluminum, plastic, rubber (grip), nylon or polyester (strings)","Plain, logoed, striped (on grip or frame)","Oval (head), cylindrical (handle)",na,na,false,false,false,false,"Smooth (frame), rough or textured (grip), taut (strings)",100,50,true,false,false,false,300,30,true,false,false,false,false,29,1.5,true,false,false,false,false,false,na,centimeters,na,US dollars,grams,centimeters,"['rough', 'smooth']",[],"['aluminium', 'fiber', 'nylon', 'plastic', 'polyester', 'rubber']","['cylindrical', 'oval']","['plain', 'striped']","['closet', 'garage', 'gym', 'store']",[]
A30SAJM1DVJAI6,tennis racket,a racket used to play tennis,"Hitting tennis balls, playing tennis, training","Black, white, blue","Lightweight, durable, firm",na,na,false,false,false,false,false,true,68,2,true,false,false,false,false,false,"Tennis courts, sports stores, gym bags","Graphite, carbon fiber, nylon (strings)","Crisscross string pattern, brand logos, grip lines",Oval head with straight handle,na,na,false,false,false,true,"Smooth frame, grippy handle, taut strings",120,50,true,false,false,false,300,30,true,false,false,false,false,26,2,true,false,false,false,false,false,na,centimeters,na,US dollars,grams,centimeters,['smooth'],[],"['fiber', 'nylon']",['oval'],['logo'],"['bag', 'gym', 'store']",[]
A34135J3B7LFPD,tennis racket,a racket used to play tennis,hit tennis balls,"black, white, red","durable, lightweight",3,1,true,false,false,false,false,false,68,5,true,false,false,false,false,false,"tennis court, sports bag, garage","graphite, aluminum, nylon","plain, striped","oval, rectangular",na,na,false,false,false,true,"smooth, grippy",100,80,true,false,false,false,300,50,true,false,false,false,false,25,3,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,['smooth'],[],"['aluminium', 'nylon']","['oval', 'rectangle']","['plain', 'striped']","['bag', 'garage']",[]
AXTJSMB9QDEHE,bottle,a glass or plastic vessel used for storing drinks or other liquids,"to store and dispense liquids (e.g., water, juice, soda, oil)","transparent, green, brown, blue, clear, red","durable (plastic/metal), fragile (glass), water-resistant",25,5,true,false,false,false,false,false,7,2,true,false,false,false,false,false,"kitchen, refrigerator, dining table, gym bag, store shelves, recycling bin","plastic, glass, metal (e.g., stainless steel bottles)","plain, labeled, printed, striped","cylindrical, rectangular (some designs), rounded",na,na,false,false,false,true,"smooth (plastic or glass surface), sometimes ribbed or gripped",2,1.5,true,false,false,false,300,100,true,false,false,false,false,7,1,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,"['ribbed', 'smooth']",[],"['glass', 'metal', 'plastic', 'steel']","['cylindrical', 'rectangle', 'round']","['plain', 'striped']","['bag', 'gym', 'kitchen', 'refrigerator', 'shelf', 'store', 'table']",[]
A2VFM6BSGJOD7F,bottle,a glass or plastic vessel used for storing drinks or other liquids,"Storing liquids, pouring, drinking","Clear, green, blue","Reusable, fragile (glass), watertight",25,5,true,false,false,false,false,false,7,1,true,false,false,false,false,false,"Kitchen, store shelves, refrigerator","Plastic, glass, metal (cap)","Labels, embossed logos, volume markings","Cylindrical, tapered neck, round base",na,na,false,false,false,true,"Smooth, rigid, sometimes ridged",2,1,true,false,false,false,250,100,true,false,false,false,false,7,1,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,['smooth'],[],"['glass', 'metal', 'plastic']","['cylindrical', 'round']",['logo'],"['kitchen', 'refrigerator', 'shelf', 'store']",[]
A2V37P8NHW2QRH,bottle,a glass or plastic vessel used for storing drinks or other liquids,"storing liquids, dispensing drinks, preserving contents, transporting fluids","clear, green, brown, blue, white","fragile, recyclable, watertight, durable",25,5,true,false,false,false,false,false,7,2,true,false,false,false,false,false,"kitchen, fridge, store, trash can, picnic","plastic, glass, aluminum","label, embossed logo, measurement markings","cylindrical, tapered, round, square, rectangular",5,10,true,false,false,false,"smooth, ribbed, glossy, matte",1.5,1,true,false,false,false,300,150,true,false,false,false,false,7,2,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['glossy', 'matted', 'ribbed', 'smooth']",[],"['aluminium', 'glass', 'plastic']","['cylindrical', 'rectangle', 'round', 'square']",['logo'],"['kitchen', 'picnic', 'refrigerator', 'store']",[]
AQ3WS545WEIWL,wine glass,a glass that has a stem and in which wine is served,"To hold and serve wine, used for toasting during celebrations","Clear, red, blue, silver, gold, or na","Fragile, brittle, sometimes durable (if plastic or tempered glass)",20,3,true,false,false,false,false,false,7,2,true,false,false,false,false,false,"Kitchen, dining room, bar, restaurant, cupboard or garage (na)","Glass (most common), crystal, plastic (for outdoor use), metal or na","Plain, etched, engraved, printed (logos or designs) or striped (rare)","Cylindrical (bowl-shaped), tulip-shaped, conical or na",na,na,false,false,false,false,"Smooth (most common), sometimes etched or engraved (decorative)",na,na,true,false,false,false,200,50,false,true,false,false,false,6.5,1.5,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,kilograms,centimeters,['smooth'],['or'],"['metal', 'plastic']","['conical', 'cylindrical']","['plain', 'striped']","['bar', 'cupboard', 'dining room', 'garage', 'kitchen', 'restaurant']",[]
AUBV1W7I561YE,wine glass,a glass that has a stem and in which wine is served,"Drinking wine, serving, toasting","Clear, tinted, frosted","Fragile, elegant, transparent",20,3,true,false,false,false,false,false,8,2,true,false,false,false,false,false,"Dining table, kitchen, bar","Glass, crystal","Etched, plain, decorative rim","Tulip-shaped, round bowl, flared rim",22,5,true,false,false,false,"Smooth, glossy",10,5,true,false,false,false,200,50,true,false,false,false,false,7,2,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['glossy', 'smooth']",['transparent'],['glass'],"['bowl', 'round']",['plain'],"['bar', 'kitchen', 'table']",[]
A4MUD63SVI6FZ,wine glass,a glass that has a stem and in which wine is served,to serve wine,"clear, red, blue, silver","fragile, transparent",20,3,true,false,false,false,false,false,na,na,false,false,false,false,false,true,"kitchen, dining room, bar","glass, crystal","plain, etched","cylindrical, tulip-shaped, round",na,na,false,false,false,true,smooth,8,5,true,false,false,false,250,50,true,false,false,false,false,7,1,true,false,false,false,false,false,centimeters,na,na,US dollars,grams,centimeters,['smooth'],['transparent'],['glass'],"['cylindrical', 'round']",['plain'],"['bar', 'dining room', 'kitchen']",[]
A1RP328Y6PZ325,cup,a small open container usually used for drinking,"To hold liquids for drinking, such as water, tea, coffee, juice",black,durable,9.5,2,true,false,false,false,false,false,na,na,false,false,false,false,false,true,kitchen,glass,plain,cylindrical,60,15,true,false,false,false,smooth,5,3,true,false,false,false,250,100,true,false,false,false,false,7.5,1.5,true,false,false,false,false,false,centimeters,na,celsius,US dollars,grams,centimeters,['smooth'],[],['glass'],['cylindrical'],['plain'],['kitchen'],[]
AWWIGM848BDU0,cup,a small open container usually used for drinking,"to hold liquids, to drink from","white, blue, black","fragile, washable, reusable",8,1.5,true,false,false,false,false,false,8,1.5,true,false,false,false,false,false,"kitchen, dining room, cafe","ceramic, plastic, glass","plain, striped, floral","cylindrical, conical, rounded",60,20,true,false,false,false,"smooth, glossy, matte",3,1.5,true,false,false,false,250,50,true,false,false,false,false,7,1,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['glossy', 'matted', 'smooth']",[],"['ceramic', 'glass', 'plastic']","['conical', 'cylindrical', 'round']","['plain', 'striped']","['coffee shop', 'dining room', 'kitchen']",[]
A3MD7YLJ08ABVI,cup,a small open container usually used for drinking,"To drink beverages (e.g., water, tea, coffee), to measure ingredients (e.g., measuring cup)","White, red, blue, green, black","Fragile (glass/ceramic), durable (plastic/metal), heat-resistant, water-holding",9,2,true,false,false,false,false,false,8,2,true,false,false,false,false,false,"Kitchen, dining room, office, cafeteria, restaurant","Ceramic, glass, plastic, metal, paper (disposable), bamboo","Plain, floral, polka-dotted, striped, branded/logos","Cylindrical, conical (tapered), rounded",60,20,true,false,false,false,"Smooth (ceramic, plastic, glass), slightly rough (paper, handmade pottery)",5,3,true,false,false,false,250,100,true,false,false,false,false,7.5,1.5,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['rough', 'smooth']",[],"['ceramic', 'glass', 'metal', 'paper', 'plastic']","['conical', 'cylindrical', 'round']","['logo', 'plain', 'polka-dotted', 'striped']","['cafeteria', 'dining room', 'kitchen', 'office', 'restaurant']",[]
A2W0AQBU8Z7IVS,fork,cutlery used for serving and eating food,"to eat food, to serve salads","red, blue, silver,","durable, fragile,",2,0.2,true,false,false,false,false,false,20,2,true,false,false,false,false,false,"kitchen, dining room","metal, plastic","plain, striped,","rectangular, cylindrica",22,2,true,false,false,false,"smooth, rough,",1.5,0.5,true,false,false,false,50,10,true,false,false,false,false,2.5,0.2,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['rough', 'smooth']",[],"['metal', 'plastic']",['rectangle'],"['plain', 'striped']","['dining room', 'kitchen']",[]
