model,definition,emotion,activity_var,activity_pval,activity_significant,arousal_var,arousal_pval,arousal_significant,dominance_var,dominance_pval,dominance_significant,evaluation_var,evaluation_pval,evaluation_significant,pleasure_var,pleasure_pval,pleasure_significant,potency_var,potency_pval,potency_significant,unpredictability_var,unpredictability_pval,unpredictability_significant,valence_var,valence_pval,valence_significant
openai_gpt-5,sentiwordnet,anticipation,0.0012100000000000008,0.9999999999963259,False,0.0011025641025641031,0.9999999999992693,False,0.00739236842105263,0.7810324675935651,False,0.0027327564102564103,0.9999982192243209,False,0.002108157894736841,0.9998925250763133,False,0.0007071153846153846,0.9999999999999998,False,0.0002621052631578948,0.9999999999987064,False,0.00583657894736842,0.9207911573945231,False
openai_gpt-5,sentiwordnet,apprehension,0.0010430128205128203,0.9999999999997238,False,0.0010281410256410249,0.9999999999997854,False,0.0011778947368421048,0.999999062444006,False,0.001556666666666666,0.9999999997361845,False,0.0011578947368421054,0.9999991895358463,False,0.0005792307692307691,1.0,False,0.0016726315789473672,0.9999827663295059,False,0.001510263157894736,0.9999925037241517,False
openai_gpt-5,sentiwordnet,awe,0.0018028205128205138,0.9999999970626204,False,0.001538461538461538,0.9999999997831165,False,0.002272368421052631,0.9998091496605056,False,0.00728205128205128,0.8948739454064601,False,0.0077039473684210515,0.745341941385028,False,0.0009925641025641029,0.9999999999998846,False,0.002168421052631579,0.9998664849900686,False,0.00954605263157895,0.5132717253664898,False
openai_gpt-5,sentiwordnet,boredom,0.0011105128205128206,0.9999999999991717,False,0.0004737820512820511,1.0,False,0.0028365789473684217,0.9990225916088546,False,0.0025496794871794864,0.9999993563024362,False,0.002105263157894736,0.9998936596343729,False,0.0014407692307692307,0.9999999999277663,False,0.00022105263157894757,0.9999999999997343,False,0.0018555263157894735,0.999960435981436,False
openai_gpt-5,sentiwordnet,contempt,0.0012143589743589746,0.9999999999960906,False,0.0008102564102564107,0.9999999999999969,False,0.0024555263157894744,0.9996583134875997,False,0.002542564102564104,0.9999993824574767,False,0.0022028947368421072,0.9998493419913543,False,0.00128301282051282,0.9999999999899335,False,0.013647368421052627,0.13215135501809305,False,0.00207263157894737,0.9999057677223144,False
openai_gpt-5,sentiwordnet,disappointment,0.0003292307692307691,1.0,False,0.00038743589743589724,1.0,False,0.0027168421052631577,0.9992827597281517,False,0.0009464102564102567,0.9999999999999504,False,0.0005881578947368422,0.9999999978855418,False,0.0005105128205128204,1.0,False,0.001682894736842105,0.9999818932209676,False,0.00043026315789473755,0.999999999875784,False
openai_gpt-5,sentiwordnet,disgust,0.0015255769230769233,0.9999999998115041,False,0.0017484615384615375,0.9999999982132194,False,0.03898184210526316,1.9157359032462296e-08,True,0.0005207692307692317,1.0,False,0.0005986842105263162,0.9999999975198633,False,0.00798198717948718,0.8112135859793302,False,0.001468157894736842,0.9999940611566593,False,0.0003881578947368422,0.9999999999515885,False
openai_gpt-5,sentiwordnet,distraction,0.0037994230769230774,0.9998419947323071,False,0.0015666025641025633,0.9999999997067474,False,0.000855526315789473,0.9999999408422021,False,0.001699423076923076,0.9999999988771721,False,0.0030765789473684215,0.9982697609405394,False,0.0008624999999999999,0.9999999999999906,False,0.001341842105263157,0.9999971874096525,False,0.002458947368421052,0.999654757866187,False
openai_gpt-5,sentiwordnet,ecstasy,0.00040615384615384694,1.0,False,0.00029743589743589646,1.0,False,0.009248421052631578,0.551175376681933,False,0.00012814102564102586,1.0,False,9.763157894736859e-05,0.9999999999999999,False,0.05306769230769231,0.0,True,0.0022936842105263163,0.9997951562091261,False,6.421052631578957e-05,1.0,False
openai_gpt-5,sentiwordnet,fear,0.0007733333333333324,0.9999999999999987,False,0.00013839743589743616,1.0,False,0.001710526315789473,0.9999793522990366,False,0.0009599358974358976,0.9999999999999362,False,0.0009463157894736861,0.9999998572745423,False,0.0010994230769230768,0.9999999999993048,False,0.004950263157894738,0.9661211180222046,False,0.0004934210526315798,0.9999999995677021,False
openai_gpt-5,sentiwordnet,grief,0.019074615384615388,0.0005459584605127521,True,0.00966352564102564,0.5296914758490745,False,0.0019568421052631596,0.9999398184696545,False,0.000137435897435897,1.0,False,0.0005776315789473666,0.9999999982027801,False,0.00023583333333333336,1.0,False,0.001746052631578949,0.9999756430256691,False,0.0005063157894736828,0.9999999994537075,False
openai_gpt-5,sentiwordnet,interest,0.0032317307692307693,0.9999811294566859,False,0.0006625641025641017,0.9999999999999999,False,0.0034471052631578946,0.9962558420340192,False,0.001401987179487179,0.9999999999544301,False,0.0034800000000000005,0.9960126991238297,False,0.002327628205128204,0.9999998364946457,False,0.004402894736842106,0.982600208853768,False,0.004856842105263159,0.9694977419661513,False
openai_gpt-5,sentiwordnet,joy,0.0017753205128205126,0.9999999977105395,False,0.001075897435897437,0.9999999999995238,False,0.004413421052631579,0.9823538843166432,False,0.0005525641025641012,1.0,False,0.0004199999999999989,0.9999999999003703,False,0.0027727564102564104,0.999997802424605,False,0.0016168421052631574,0.9999869098778372,False,0.00029473684210526197,0.999999999996165,False
openai_gpt-5,sentiwordnet,loathing,0.0017805128205128208,0.9999999975993931,False,0.0017525641025641036,0.9999999981437195,False,0.05445684210526316,1.255662240851052e-13,True,0.00043358974358974236,1.0,False,0.0004934210526315777,0.9999999995677021,False,0.004485897435897437,0.9988333307882944,False,0.0015052631578947363,0.9999927053278634,False,0.00043657894736842125,0.9999999998581105,False
openai_gpt-5,sentiwordnet,love,0.0029640384615384615,0.9999943073840045,False,0.002706089743589742,0.9999984557425198,False,0.012956578947368425,0.17352155418587256,False,0.0004507051282051287,1.0,False,0.0005418421052631589,0.99999999899073,False,0.0026164102564102563,0.9999990570554714,False,0.01607473684210526,0.045293107250450326,True,0.00019236842105263191,0.9999999999999273,False
openai_gpt-5,sentiwordnet,optimism,0.0016496794871794867,0.999999999310624,False,0.0009650641025641025,0.9999999999999298,False,0.006887105263157896,0.8341654472826493,False,0.0010553846153846143,0.9999999999996602,False,0.001929210526315792,0.9999461822230006,False,0.0016051282051282056,0.9999999995612698,False,0.0015144736842105262,0.9999923302557219,False,0.0006786842105263158,0.9999999923751153,False
openai_gpt-5,sentiwordnet,pensiveness,0.000645128205128205,1.0,False,0.0002387179487179484,1.0,False,0.03521342105263158,2.983127906919236e-07,True,0.0025481410256410248,0.9999993620416756,False,0.0020789473684210517,0.9999035195790409,False,0.005055833333333333,0.9956775663241101,False,0.00032526315789473657,0.9999999999904718,False,0.001401052631578947,0.9999959689531543,False
openai_gpt-5,sentiwordnet,rage,0.00023685897435897398,1.0,False,8.044871794871739e-05,1.0,False,0.13178184210526317,0.0,True,0.000384615384615384,1.0,False,0.0002513157894736838,0.9999999999991241,False,0.0006397435897435908,1.0,False,0.0008852631578947359,0.9999999202074088,False,0.0004200000000000008,0.9999999999003703,False
openai_gpt-5,sentiwordnet,remorse,0.0012614743589743592,0.9999999999924708,False,0.0007228205128205126,0.9999999999999996,False,0.0020765789473684206,0.9999043678689348,False,0.001178205128205127,0.9999999999976821,False,0.0007063157894736838,0.9999999891201334,False,0.0007833333333333334,0.9999999999999983,False,0.0022576315789473683,0.9998183494235336,False,0.0009292105263157877,0.9999998782194364,False
openai_gpt-5,sentiwordnet,sadness,0.0004305128205128205,1.0,False,0.0002624999999999997,1.0,False,0.0046315789473684215,0.9766556025020438,False,0.001665064102564105,0.9999999991968825,False,0.0011250000000000016,0.9999993661489543,False,0.0014281410256410255,0.9999999999377291,False,0.0008105263157894735,0.9999999632070581,False,0.0014210526315789496,0.9999954655774825,False
openai_gpt-5,sentiwordnet,serenity,0.0001897435897435898,1.0,False,0.00034557692307692306,1.0,False,0.009968421052631576,0.4606912737964992,False,0.002664358974358976,0.9999987691081762,False,0.00385157894736842,0.9923153394389757,False,0.012289679487179489,0.1545602514226948,False,0.001131578947368421,0.9999993337887289,False,0.0004681578947368409,0.9999999997318757,False
openai_gpt-5,sentiwordnet,submission,0.0004881410256410257,1.0,False,0.00014230769230769223,1.0,False,0.0013421052631578934,0.9999971827950903,False,0.0033320512820512816,0.9999714620338794,False,0.013350263157894735,0.14885979780751535,False,0.0008348717948717951,0.9999999999999947,False,0.0008618421052631579,0.9999999369017396,False,0.0028871052631578944,0.9988919235323187,False
openai_gpt-5,sentiwordnet,surprise,0.0015127564102564097,0.9999999998362877,False,0.0004910256410256404,1.0,False,0.00758315789473684,0.7594086820192125,False,0.0,1.0,False,0.0,1.0,False,0.0017074358974358977,0.999999998787307,False,0.029434473684210535,1.6753990874862623e-05,True,0.0,1.0,False
openai_gpt-5,sentiwordnet,terror,0.00015487179487179404,1.0,False,9.641025641025598e-05,1.0,False,0.0015368421052631574,0.9999913496663998,False,0.00023692307692307674,1.0,False,2.6052631578947185e-05,1.0,False,0.0008994230769230766,0.9999999999999799,False,0.00047868421052631665,0.9999999996717831,False,0.0002871052631578936,0.9999999999969913,False
openai_gpt-5,sentiwordnet,trust,0.0012061538461538462,0.9999999999965226,False,0.0005737820512820511,1.0,False,0.0072515789473684205,0.7964754715141631,False,0.0011692307692307711,0.9999999999979698,False,0.0014155263157894725,0.9999956098064904,False,0.0059343589743589735,0.9794084050443754,False,0.0006365789473684214,0.9999999956985103,False,0.0009944736842105275,0.9999997804850616,False
openai_gpt-5,sentiwordnet,vigilance,0.0008346153846153845,0.9999999999999948,False,0.0015241025641025633,0.9999999998145221,False,0.006223947368421055,0.8929480285950265,False,0.002830192307692308,0.999997048539705,False,0.004269473684210526,0.9855079952543832,False,0.0028705128205128213,0.9999963869132037,False,0.0009986842105263165,0.9999997723136979,False,0.0032947368421052618,0.9972341328862465,False
