emotion,emotion_label,def_APA,def_Cambridge,def_SentiWordNet,domain,domain_label,dimension,dim_label,dim_definition,dim_range
http://example.org/emotions.owl#Fear,fear,"a basic, intense emotion aroused by the detection of imminent threat, involving an immediate alarm reaction that mobilizes the organism by triggering a set of physiological changes","an unpleasant emotion or thought that you have when you are frightened or worried by something dangerous, painful, or bad that is happening or might happen",an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight),http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Fear,fear,"a basic, intense emotion aroused by the detection of imminent threat, involving an immediate alarm reaction that mobilizes the organism by triggering a set of physiological changes","an unpleasant emotion or thought that you have when you are frightened or worried by something dangerous, painful, or bad that is happening or might happen",an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight),http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Fear,fear,"a basic, intense emotion aroused by the detection of imminent threat, involving an immediate alarm reaction that mobilizes the organism by triggering a set of physiological changes","an unpleasant emotion or thought that you have when you are frightened or worried by something dangerous, painful, or bad that is happening or might happen",an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight),http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Fear,fear,"a basic, intense emotion aroused by the detection of imminent threat, involving an immediate alarm reaction that mobilizes the organism by triggering a set of physiological changes","an unpleasant emotion or thought that you have when you are frightened or worried by something dangerous, painful, or bad that is happening or might happen",an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight),http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Fear,fear,"a basic, intense emotion aroused by the detection of imminent threat, involving an immediate alarm reaction that mobilizes the organism by triggering a set of physiological changes","an unpleasant emotion or thought that you have when you are frightened or worried by something dangerous, painful, or bad that is happening or might happen",an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight),http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Fear,fear,"a basic, intense emotion aroused by the detection of imminent threat, involving an immediate alarm reaction that mobilizes the organism by triggering a set of physiological changes","an unpleasant emotion or thought that you have when you are frightened or worried by something dangerous, painful, or bad that is happening or might happen",an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight),http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Grief,grief,"the anguish experienced after significant loss, usually the death of a beloved person.","very great sadness, especially at the death of someone",intense sorrow caused by loss of a loved one (especially by death),http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Interest,interest,"attitude characterized by a need or desire to give selective attention to something that is significant to the individual, such as an activity, goal, or research area.",the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,"be of importance or consequence; \""This matters to me!\""\n",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Joy,joy,"a feeling of extreme gladness, delight, or exultation of the spirit arising from a sense of well-being or satisfaction.",great happiness,feel happiness or joy,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Loathing,loathing,-,a strong feeling of hating someone or something,hate coupled with disgust,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Love,love,"a complex emotion involving strong feelings of affection and tenderness for the love object, pleasurable sensations in their presence, devotion to their well-being, and sensitivity to their reactions to oneself.",to like something very much,"have a great affection or liking for; \""I love French food\""; \""She loves her boss and works hard for him\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,hopefulness: the attitude that good things will happen and that peopleâ€™s wishes or aims will ultimately be fulfilled,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",the optimistic feeling that all is going to turn out well\n,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
