emotion,emotion_label,emotion_definition,domain,domain_label,dimension,dim_label,dim_definition,dim_range
http://example.org/emotions.owl#Interest,interest,the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Interest,interest,the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Interest,interest,the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Interest,interest,the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Interest,interest,the feeling of wanting to give your attention to something or of wanting to be involved with and to discover more about something,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Joy,joy,great happiness,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Loathing,loathing,a strong feeling of hating someone or something,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Love,love,to like something very much,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Optimism,optimism,"the quality of being full of hope and emphasizing the good parts of a situation, or a belief that something good will happen",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Pensiveness,pensiveness,"thinking in a quiet way, often with a serious expression on your face",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Rage,rage,(a period of) extreme or violent anger,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Remorse,remorse,a feeling of sadness and being sorry for something you have done,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Sadness,sadness,"the feeling of being unhappy, especially because something bad has happened",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,the quality of being peaceful and calm,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,the quality of being peaceful and calm,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,the quality of being peaceful and calm,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,the quality of being peaceful and calm,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,the quality of being peaceful and calm,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,the quality of being peaceful and calm,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,the quality of being peaceful and calm,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,the quality of being peaceful and calm,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Serenity,serenity,the quality of being peaceful and calm,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Serenity,serenity,the quality of being peaceful and calm,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
